0,0
0.023,0
0.046,0
0.069,0
0.092,0
0.115,0
0.138,0
0.161,0
0.184,0
0.207,0
0.23,0
0.253,0
0.276,0
0.299,0
0.322,0
0.345,0
0.368,0
0.391,0
0.414,0
0.437,0
0.46,0
0.483,0
0.506,0
0.529,0
0.552,0
0.575,0
0.598,0
0.621,0
0.644,0
0.667,0
0.69,0
0.713,0
0.736,0
0.759,0
0.782,0
0.805,0
0.828,0
0.851,0
0.874,0
0.897,0
0.92,0
0.943,15.1897
0.966,43.45
0.989,207.377
1.012,284.032
1.035,695.007
1.058,816.672
1.081,962.369
1.104,884.168
1.127,891.514
1.15,789.879
1.173,675.661
1.196,597.965
1.219,457
1.242,409.557
1.265,373.699
1.288,327.807
1.311,272.985
1.334,324.888
1.357,258.637
1.38,185.831
1.403,224.797
1.426,194.221
1.449,181.664
1.472,169.786
1.495,189.033
1.518,144.938
1.541,146.417
1.564,203.503
1.587,165.192
1.61,173.698
1.633,138.169
1.656,194.11
1.679,164.651
1.702,202.682
1.725,181.286
1.748,198.929
1.771,185.117
1.794,220.762
1.817,190.408
1.84,252.319
1.863,257.981
1.886,278.671
1.909,273.912
1.932,260.14
1.955,271.984
1.978,279.717
2.001,283.612
2.024,285.589
2.047,303.738
2.07,308.242
2.093,309.354
2.116,270.597
2.139,293.268
2.162,311.996
2.185,271.074
2.208,303.411
2.231,257.315
2.254,229.197
2.277,243.111
